(2025-01-08 07:09:03,665) | root| INFO | => ----------------------the user open the app-------------------------------------
(2025-01-08 07:34:04,032) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:04,050) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:04,052) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:04,052) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:04,054) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:04,079) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:04,103) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:04,104) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:04,104) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:04,105) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:04,131) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:04,375) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:04,376) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:04,376) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:04,377) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:04,406) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:04,431) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:04,432) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:04,432) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:04,434) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:04,460) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:04,482) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:04,483) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:04,483) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:04,484) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:04,511) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:04,536) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:04,537) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:04,537) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:04,541) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:04,569) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:04,596) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:04,596) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:04,596) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:04,597) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:04,626) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:04,762) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:04,763) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:04,763) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:04,764) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:04,792) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:04,812) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:04,812) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:04,812) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:04,814) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:04,844) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:04,875) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:04,876) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:04,876) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:04,877) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:04,910) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:04,932) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:04,933) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:04,933) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:04,934) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:04,958) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:04,980) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:04,980) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:04,980) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:04,982) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:05,012) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:05,231) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:05,233) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:05,233) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:05,235) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:05,264) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:05,287) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:05,288) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:05,288) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:05,290) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:05,320) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:05,340) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:05,341) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:05,341) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:05,345) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:05,374) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:05,397) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:05,398) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:05,398) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:05,399) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:05,427) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:05,451) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:05,452) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:05,452) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:05,453) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:05,482) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:05,506) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:05,506) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:05,507) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:05,507) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:05,534) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:05,630) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:05,631) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:05,631) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:05,632) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:05,660) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:05,678) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:05,680) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:05,681) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:05,683) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:05,710) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:05,737) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:05,738) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:05,738) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:05,739) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:05,764) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:05,786) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:05,788) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:05,788) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:05,790) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:05,820) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:05,847) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:05,848) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:05,848) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:05,849) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:05,877) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:06,076) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:06,077) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:06,077) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:06,078) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:06,107) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:06,129) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:06,130) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:06,130) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:06,131) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:06,157) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:06,181) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:06,183) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:06,183) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:06,184) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:06,208) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:06,232) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:06,232) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:06,232) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:06,234) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:06,261) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:06,284) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:06,285) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:06,285) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:06,290) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:06,319) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:06,471) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:06,473) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:06,473) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:06,476) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:06,500) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:06,526) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:06,526) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:06,526) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:06,527) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:06,556) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:06,576) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:06,577) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:06,577) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:06,579) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:06,609) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:06,632) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:06,632) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:06,632) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:06,633) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:06,661) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:06,685) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:06,687) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:06,687) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:06,689) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:06,715) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:06,859) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:06,860) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:06,860) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:06,861) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:06,890) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:06,911) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:06,911) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:06,911) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:06,913) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:06,941) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:06,962) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:06,963) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:06,963) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:06,968) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:06,992) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:07,016) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:07,017) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:07,017) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:07,018) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:07,048) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:07,073) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:07,074) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:07,074) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:07,077) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:07,108) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:07,228) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:07,229) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:07,229) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:07,234) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:07,266) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:07,289) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:07,289) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:07,289) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:07,291) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:07,322) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:07,346) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:07,346) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:07,346) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:07,348) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:07,374) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:07,395) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:07,401) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:07,401) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:07,403) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:07,429) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:07,455) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:07,456) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:07,456) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:07,456) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:07,485) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:07,508) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:07,510) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:07,510) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:07,512) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:07,541) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:07,563) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:07,564) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:07,564) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:07,567) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:07,594) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:07,614) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:07,615) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:07,616) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:07,618) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:07,648) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:07,669) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:07,670) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:07,670) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:07,674) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:07,699) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:07,723) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:07,724) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:07,724) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:07,725) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:07,750) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:07,774) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:07,775) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:07,775) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:07,778) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:07,810) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:07,832) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:07,833) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:07,833) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:07,835) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:07,869) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:08,182) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:08,184) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:08,184) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:08,185) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:08,215) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:08,238) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:08,239) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:08,239) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:08,241) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:08,269) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:08,295) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:08,296) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:08,296) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:08,297) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:08,325) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:08,348) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:08,349) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:08,349) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:08,353) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:08,382) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:08,591) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:08,591) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:08,592) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:08,593) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:08,620) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:08,640) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:08,641) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:08,641) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:08,645) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:08,677) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:08,704) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:08,704) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:08,704) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:08,705) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:08,735) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:08,757) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:08,757) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:08,758) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:08,759) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:08,789) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:08,814) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:08,815) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:08,816) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:08,817) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:08,847) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:08,954) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:08,957) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:08,957) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:08,959) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:08,984) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:09,005) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:09,006) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:09,006) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:09,007) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:09,034) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:09,055) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:09,055) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:09,055) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:09,057) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:09,087) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:09,112) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:09,113) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:09,113) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:09,116) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:09,145) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:09,325) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:09,327) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:09,327) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:09,329) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:09,357) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:09,381) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:09,382) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:09,382) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:09,384) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:09,412) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:09,432) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:09,433) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:09,433) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:09,436) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:09,462) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:09,483) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:09,484) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:09,484) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:09,485) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:09,512) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:09,535) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:09,537) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:09,537) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:09,541) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:09,570) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:09,723) | root| INFO | => Calculated FFT to uploaded Image
